contract_id|policyholder_id|start_date|end_date|cancel_reason
MgKZ-65852012|YJoRerW|2020-06-12|2022-06-26|premium_not_paid
Xeli-85074058|jpHAaYg|2021-08-25||
DZFp-07310920|vDUbCxA|2021-09-09||
GqZk-05718408|OEUzWaE|2022-02-16||
mbVI-52977732|tcYdxjs|2022-03-22||
hoih-68859505|wtOVpjM|2022-05-03||
oews-41906118|tJDqzja|2020-07-20||
uyvC-93492607|iugHFdj|2022-02-23||
oPto-39636342|CTdqEGt|2022-06-22||
AWIL-80315964|SGSAYeA|2020-05-26||
cGih-88939304|IKpALWO|2022-05-01||
AgxQ-85389495|yaAHmxs|2021-06-08||
PLon-86449047|AfZmosk|2020-10-08||
UkXt-39471556|fBGOWHs|2022-06-30||
XeMJ-24942356|FqPxLjD|2022-06-05||
kFMM-53671768|cdVgnbZ|2022-01-26|2022-02-26 00:00:00|no_risk_for_theft
LzjB-16424861|nCLMFbe|2021-02-19||
vTXe-25441619|SDYIhzm|2021-05-22||
XGiX-27060521|JjtCXvw|2020-05-20||
VlxG-10507701|zYxjtRO|2021-06-25||
uTuc-49856707|OrKOpfc|2020-06-26||
rWBm-33408387|YdZlUTn|2021-10-12||
WwPv-27315413|GUqiSFq|2021-09-11|2022-07-21|too_expensive
cQsV-13791481|uctdhTJ|2020-06-13||
lOIW-26484746|wUaOTfw|2021-05-23||
Zkgo-56316986|ikPxvMK|2021-12-07||
sNFy-50729440|EfUFjTe|2022-03-16||
DkRh-65916453|jZcWeED|2021-12-24||
DlMd-23597491|EnnJkcC|2021-06-02||
Jaze-09712178|nZjsOTh|2021-07-22||
bBYe-91213341|MmNaSyY|2020-06-09||
fFeO-05657389|ABECCpT|2021-06-03||
aLsg-76127254|sjDPpbg|2020-12-16||
rnGS-08158063|UAcZpZR|2021-02-11||
idLw-72764378|LpRRhzb|2020-10-23||
hGFe-52275229|qfLoIwP|2020-09-11||
gEnd-78218245|EAlkAMD|2021-08-18||
CiXK-16940346|QTgbOWG|2021-11-12||
wRNe-89403516|tWlRwsl|2021-03-16||
OiMW-42624139|CtZKIJD|2020-12-11||
xpMg-57670131|xkwcQYm|2020-08-27||
jLxt-11093101|INsEZCX|2020-06-23||
jKMi-32846870|tfHQuyp|2021-10-04||
kJGO-24489013|pKobqXB|2022-02-05||
nnPf-83138767|rNbNqIU|2022-03-16||
rXaj-39812565|SozfkRx|2022-06-04||
pabc-06030039|liOkANw|2021-02-16|2021-06-21|too_expensive
OzQv-08945626|YDrpLai|2021-12-20|2022-01-20 00:00:00|premium_not_paid
NCYw-42269048|LiokHxy|2021-06-05||
vetH-74258023|QBzETyg|2020-10-30||
hhJl-28425407|gLuMIyX|2021-04-20||
XXDm-31532908|OYIEOCQ|2022-05-21||
soZq-59050738|tmlbgCO|2022-05-16|2022-10-31|no_risk_for_theft
Zdzi-80292260|QPpSPja|2022-02-10||
xWxQ-09357638|WvnQHbK|2020-09-27|2022-05-08|premium_not_paid
AcMm-82272264|DAJAMxt|2021-12-16||
iBNA-67173815|mwFyNGs|2021-11-26||
yIxS-52268545|ujNHpCr|2021-02-13||
czlN-71132633|YosIPhU|2021-08-01||
QcYS-42236493|VbjngVS|2020-10-29||
owLJ-98245145|OzaVquZ|2020-10-08||
SAgi-06164324|fVpoxud|2021-07-11||
GvzX-05662748|GUvuCIQ|2022-04-08||
YBvS-31170409|vazLPug|2022-01-11||
qRDw-92248292|tybZJrW|2021-11-13||
XKXZ-35955022|myrLWlb|2021-10-19|2021-11-19 00:00:00|premium_not_paid
bAnu-95366671|vMTzVKm|2021-03-16||
ypZE-93483909|ICXCcXG|2020-06-17||
GUkx-78549409|LMIsBAi|2022-01-23||
DpMc-43274018|xJASHNl|2021-08-06||
ndgk-02484672|oneSOlC|2022-05-25||
pipm-65169840|jyuiMTX|2021-02-21||
rUZm-80346623|pSdOfpU|2021-03-22||
ANyF-94996506|dwiuUGK|2022-03-06||
LKkP-48333459|jNXaTwt|2021-09-25|2022-09-14|no_risk_for_theft
moLl-68922934|YcqnWKO|2021-02-20||
Fyyd-67351451|HRVVIOp|2020-09-19||
GQYT-86109140|OBEVnqx|2021-10-05||
eadT-56354278|IrbZXCu|2021-09-24|2022-01-19|too_expensive
kPTK-89357520|rNxoYcO|2021-04-27||
dlWj-95223452|RfziDMf|2022-04-28||
ZmHu-40787335|GwTKkkf|2022-06-08||
sktM-56431600|HjamOmM|2020-10-07|2022-07-13|too_expensive
QUVJ-34523812|pVSsjNO|2020-09-07||
IUYJ-85578274|meSRPdU|2020-06-14||
PTQm-04529042|sURuGzz|2021-12-07||
myCH-02825931|kVQWyPQ|2020-11-17||
pgWN-86596868|EaDhbyI|2022-05-22||
UOzw-43288904|zQGAtkM|2020-12-16||
crfI-17842731|vGCzRMb|2021-08-21|2022-06-29|premium_not_paid
sbCl-85164679|kyMwNYQ|2020-08-14||
WtCv-08074552|ltvqSSO|2021-10-17||
cvsE-52855271|dLBhHoY|2020-05-25||
Eegy-06035080|yNoKUZg|2021-01-09||
rpyK-67956684|gTehsnS|2022-06-23||
AhXZ-86469870|NaJxzws|2021-12-23|2022-05-10|no_risk_for_theft
ULmp-46294597|rejXkyX|2020-10-13||
FWjc-57342537|PBagtxs|2022-05-25||
qpao-62618513|VWVWNfP|2021-11-21||
lxpK-44609611|wMyEypj|2020-07-21||
vCVV-23776405|wMPgISF|2021-02-23||
vuDd-16128231|tBovUuL|2021-02-14||
ApdU-50698671|UHTHyhQ|2020-06-14||
hqRq-66757661|BTijenz|2021-12-13||
CeNJ-24690292|CpaNlcO|2020-07-22||
exUo-39700386|WaMLTPk|2020-12-18||
Cvsv-77759146|wQEhXwG|2021-08-24||
TLlh-79706163|THQeWwq|2021-06-05||
DmiH-12031238|kDpCaFk|2021-11-17||
FccL-79137673|ckwRhzZ|2022-05-14||
pzMp-70336165|XseFaaE|2020-12-28||
EeEp-75367209|OAnNzpX|2021-10-19|2022-02-19|premium_not_paid
vWue-22355219|dheHTRv|2021-01-02||
oBLK-72982247|HeYQEPn|2020-12-29||
nARa-43468436|gTyeDjh|2021-03-20||
XvfA-25287861|mKgIBSw|2020-06-20||
JiLl-37717341|qJdaWgl|2020-12-09||
PQte-26824500|hlhqhmb|2021-05-13||
aAFO-49163445|HQxHFcy|2021-11-09||
NFIw-82093806|zHmYYEY|2022-05-26||
JpUq-05213058|PdfdeVC|2020-11-15||
SwRu-22179987|UijKKBk|2021-01-27||
dqiG-31308664|MQDfDjF|2021-02-28||
XXXw-99399071|bGnIbUC|2020-09-27||
uLlW-33529296|sNwoqrJ|2020-09-25||
NiVq-28120917|dwvOxrh|2022-01-31||
BOyH-47801651|LTrJQYe|2020-08-30|2022-03-23|too_expensive
dXMi-78987215|pHsLSvZ|2020-08-14|2022-07-30|too_expensive
oNqE-32078027|EFJGOux|2022-01-10||
HQfr-08490459|qnltHSQ|2021-12-15|2022-04-13|no_risk_for_theft
tMeD-58310747|ZusWbLA|2022-04-12||
wdFQ-57735217|AjZUGre|2021-12-05||
zdVk-08302712|bqJHHcf|2022-03-21||
oNGv-75380903|oTdgjnu|2021-10-19|2022-03-22|too_expensive
sGzw-34949139|TSikDPd|2020-07-19||
Mwts-13029599|QQFaOQU|2021-04-24||
WlAK-39972158|ktXczSU|2020-11-21||
doPf-45070249|eFBxSjs|2020-07-14||
oQRW-24153668|DZENmGj|2020-12-22||
polR-71611957|QsczdlH|2021-12-02||
iwIB-05917463|naYeyeY|2022-06-07||
HyuR-19171659|NEjUjEE|2021-11-10||
beaZ-12978760|bhhrbjo|2022-02-07||
SnPr-79020921|dSvUlqm|2021-01-18||
cwat-60620765|UkjTGMK|2021-01-26||
tvAE-67029931|oOddDZm|2021-11-15||
nRrx-32177569|RbzuoOx|2021-12-24||
vJAw-31041773|gWRmOir|2022-06-22||
sJdb-67723972|EwgnETF|2020-07-27|2022-03-22|premium_not_paid
MoBp-17468062|IFcOCAo|2021-02-09||
LoAy-00455021|GUkjbkt|2022-05-24||
Thgf-34147881|EHtMRjp|2020-08-10||
AwMB-76035663|pCkwHxw|2022-05-02||
kILn-19095786|mdkqIGc|2021-07-15||
bMqx-41924201|xglocZK|2021-08-30||
Eepk-98455319|IZojLpB|2021-02-26||
QGde-52976206|YVufDmS|2022-02-04||
tDbQ-68459982|hJDGtBI|2021-04-16||
mYZR-27716788|fbhqVcj|2022-03-27||
ODrW-18515753|kpXuBfb|2020-12-04||
FTbq-74651040|wKsEWoL|2020-07-10|2022-09-23|premium_not_paid
upqn-39311099|KHuYbqv|2020-09-20||
otJn-95290692|sGTNfWH|2020-09-24||
YmEL-73828654|sQEabfG|2021-03-08||
zHkZ-72187396|KWmkVgd|2020-05-25||
AXZJ-74090885|BZrZIUS|2021-04-20|2021-06-21|too_expensive
ypMq-87081259|rTBltnf|2020-10-21||
iser-68638655|ucctiet|2020-06-10||
CnSp-50347206|TLwmlka|2021-11-01||
cuhV-21406806|XjqNYzf|2021-05-05||
UvYW-42073313|aaSBBLW|2020-11-17||
VzWf-28522583|XtuyHma|2022-02-22||
IZpB-00439824|QYIrVXK|2020-10-05||
EWok-55867357|jBvopos|2020-05-22|2022-01-27|premium_not_paidé
BQzs-60945638|QyOtjOV|2020-06-15||
rgNj-03954912|GKBmpuM|2021-11-16||
ZFWG-53446125|afnlsfV|2020-10-13||
BOFR-18989140|ABZUVqP|2022-02-24||
Dpmi-86192941|WsLOCJh|2020-05-23||
RkWo-91129631|fCLTCmb|2021-05-18||
FSGU-95586472|ztteJaP|2021-12-23||
Bzjz-45289511|sPWKVmz|2021-01-12||
hChj-33802357|asaTnCG|2022-06-24||
gnUl-47930251|FkAHRXX|2021-06-20||
NhfU-51602235|rNwEQdj|2020-10-13||
fkPa-18254007|tRlGwnU|2021-11-27||
bvLB-59172374|JRFGNYi|2022-04-15||
hcjr-36426059|AhPTRSe|2022-01-26||
dHEZ-56010545|MwUBSRi|2020-11-19||
ztWE-98932847|YfVjryO|2021-07-15||
vfVL-04442838|CsZOhdt|2020-08-22||
wBfP-49694213|AQebsEl|2021-01-06||
ObAa-60881759|CEUcgGI|2020-05-17||
IJrb-16666490|kGsLEUA|2021-05-10||
nLlZ-18106050|ChSuVfC|2022-06-01||
scRR-02243596|krLnTtd|2020-10-29||
lgzU-76003326|BicByTE|2021-04-30||
gwUO-71415217|VWJeTRD|2020-10-17||
bqLT-65158307|hdritWo|2020-11-12||
IsjK-82450367|jmVbCks|2020-06-23||
AtpK-99647094|ijGywmp|2020-12-15||
Nnsh-45646137|MEMdiRM|2022-05-21||
wahK-45866596|uLpGTbL|2021-02-21||
gSRg-39564641|isGZXuI|2021-07-23||
tDsb-11760910|fLMQvEX|2021-10-05||
vLfs-84469401|LofRdYw|2020-10-19||
HWyo-31107039|MxXbscJ|2021-01-12||
OioM-42926186|pLkPPCI|2020-07-24||
JmKR-96932802|JthHsnS|2020-09-07||
mTmW-36745789|MAwUYpe|2021-06-20||
XCrT-11775384|UsJxwZz|2020-10-18||
eTox-73128283|XypQOLt|2022-04-25||
GeyU-35332158|ZOhpyjj|2022-06-16||
lMjK-37141237|mHYvrDP|2020-06-09||
yCKK-87285108|ikFDMOW|2021-06-14||
DCXP-66116318|BYQvXJM|2020-10-09||
PzLH-99058469|yEwDSGL|2022-01-13||
jbkU-38639255|ybkBiBV|2020-11-29||
ktbz-35755812|QOnpWqu|2022-03-18||
TUQQ-40729879|MUhpLZs|2020-06-09||
qDTI-26717188|sYgBzEL|2021-08-18||
CxOi-73073626|PkgkTsl|2022-05-12|2022-06-12 00:00:00|too_expensive
JgQm-20131722|AEJlBhd|2022-03-15|2022-04-15 00:00:00|premium_not_paid
gPwW-34182521|wbnwluG|2021-04-07||
tmzm-11959088|mCBBAds|2021-10-19||
THth-88377534|PnvKcEd|2021-12-28||
TYlM-57329810|FbiCNHx|2020-06-04||
iJiC-77106278|ePqBhEQ|2021-05-12||
RjcC-04873428|PVObvUb|2022-02-14||
pnDc-38429796|rhFmdEA|2021-03-04||
LZPs-23709110|RKuoMUH|2020-07-31||
yPzX-74808183|BSBAEQX|2021-03-19||
LMLR-20234868|ZzoldKi|2021-11-19||
yMXj-11185976|MmeMAIo|2022-04-18||
CDel-89177250|xDJsCey|2022-06-17||
Dezm-09263198|xzTcrxS|2021-07-07|2022-09-23|premium_not_paid
SblZ-32065990|EEjvQpF|2020-10-16||
aBGT-76948806|eHExzAG|2021-02-14||
Hyob-97562371|BvXbYdg|2022-05-12||
Zbjn-62685419|UNwkymO|2022-03-23||
JjJw-12406436|obvBjvB|2021-03-22||
mcXP-24186426|JVpveOs|2021-10-10||
vNtu-87182671|pBYlohk|2022-06-24||
xXWU-48776713|vSuxlTU|2021-10-31||
zagj-25685963|Yqzcafs|2022-02-14||
FdWY-33982159|eSBqabD|2020-11-05||
XFIb-86953216|xUVzNcG|2021-05-13||
bGus-57041043|JVmDtNU|2021-05-22||
qPeF-37550124|LnRILJO|2021-08-10||
iIRU-01315508|xLTmehB|2020-10-12||
MvGv-54467584|merwryJ|2021-12-25||
JPdu-53751393|JMSZqyq|2021-05-25||
TSYi-68123519|OwBtGHx|2021-07-20||
wkYL-34926239|qUkBrLj|2021-12-19||
ATbX-99160708|iZCnOLQ|2022-05-24||
HIpe-87497691|ZxGIfDd|2022-05-12||
qIav-38127947|YtCZGwX|2021-07-31||
qALW-66910404|ejUCubL|2021-08-05||
PqsM-71065562|jDrveoS|2022-06-22|2022-07-22 00:00:00|premium_not_paid
lbbt-36229145|GJWEDwo|2022-03-11||
Efel-65293970|IeCdKkv|2020-11-09||
DjVI-06658761|qFlpedY|2020-08-01||
rdFS-03851004|PegBozA|2022-05-04||
NtXM-72238445|bQwlIlO|2021-11-20||
EQef-16105546|KfXXXqN|2021-12-22||
CxTI-22956019|hpXzvEl|2021-12-30||
hEab-57553289|oStOHgn|2022-03-14||
DvGt-68763353|eplQEUP|2021-11-01||
kZqX-65385271|mEOOmzd|2021-03-08||
mkyF-69883784|KdVafHJ|2020-05-21||
kPjX-06083760|mzvDdva|2021-01-18||
OdCK-16899024|AEplLOo|2021-05-31||
LUWt-37189082|VHMWSII|2021-02-22||
MtJG-35515096|yqgzABd|2021-05-28||
CTYv-05425702|KpqeYej|2021-06-13||
kipn-21504091|ciPUxVy|2020-06-19||
Afon-97953001|JvjAbWU|2020-12-20||
Oocx-74549762|JfxJFUN|2020-07-07||
KjZR-77743541|sZslcQa|2022-05-25||
ARDX-68048810|lZYlngj|2021-04-09||
OsSc-10049552|KDZBtQP|2020-06-24||
Ilnl-63689861|gRCuJka|2020-09-26||
GjsP-26656172|RunxiqK|2021-07-03||
Zwxl-47056437|THJaHBi|2021-03-06||
uZpA-59077882|VxmXSjU|2021-11-04||
QmRc-02281128|ygSfjNb|2022-06-27||
zhHF-67057934|mopmrno|2022-04-16||
cLlg-17878326|sdjuPBO|2022-04-14||
fYtT-48702323|qJdpnxm|2020-08-16|2022-06-14|premium_not_paid
HDwk-44477762|iLzOAsv|2020-06-28||
SOlC-03770265|xpvYOJj|2022-06-27||
HNoS-89007299|anSXSUe|2021-09-04||
taea-62405893|PtjzPfN|2021-08-18||
jIse-00236225|DQyonkY|2020-12-04|2021-05-25|too_expensive
xKOw-39164228|NndhxSL|2021-01-19||
GATr-84059603|OgRLkSS|2020-12-01||
qeoz-20395206|slOqcZs|2022-02-16||
CUbL-76663074|koYASSQ|2021-03-20|2022-04-15|premium_not_paid
wXzy-56138463|cfLGXZZ|2020-10-12||
vTWX-73017255|OsmTned|2020-09-22||
YFPV-31352142|WqqlEbw|2021-04-26||
yjkH-15740381|kNqgMsd|2021-08-11||
gzMP-67070270|rlFdjFR|2021-01-31||
HDyl-32000335|ZTlXPTZ|2021-12-03||
MhbP-78300949|SNbvwQR|2021-04-08||
hkfg-07110720|qofIYGZ|2020-08-16||
bZsb-97655339|ABZWQJm|2021-05-20||
jema-80772233|FkDTCVo|2020-10-03||
GhnS-27587557|UaKltyH|2020-09-25||
nHRL-41829914|WFyLmTk|2021-03-01||
PCta-78753846|JuKKEsa|2021-01-21||
tBzf-55569691|SuGPceK|2021-07-21||
mMkO-04726794|mXzPsdW|2021-03-25||
Clco-64777064|hmELgJt|2020-10-23||
COSx-11496066|bhgNmaW|2020-06-27||
rFTG-57927622|BCceuTl|2022-04-06||
euzF-65090926|oAlfzEA|2021-07-07||
VYVn-77382808|qfUrqYN|2021-01-08||
vPIu-22455304|OdkDwRC|2021-11-08||
PquP-86904728|NExqQRu|2022-03-12||
OgKw-43955402|yFawOpI|2022-01-19||
bmpE-93414114|kcxokHp|2020-07-04||
hSMn-06463949|HiAwJRY|2021-04-30||
HhSv-52138284|GEGitJn|2022-04-27||
UlMu-03565605|rRZXKNF|2020-10-28||
RFqm-38175785|JmHOLEK|2021-08-25||
mFLS-51145700|IKRPspR|2021-06-16||
vNQD-80810398|lSYQAFo|2021-06-03||
vBOa-33836650|toLYBoE|2021-03-23||
chLR-02167363|ZjiWFww|2020-09-09||
Yjtd-07012648|pdQTDRj|2021-10-15||
qNwm-73828268|KwvWpWe|2021-10-29||
bPmO-14272053|ihSqDfl|2021-10-03||
YetG-39704018|CCKFxKy|2022-06-13||
Uxaf-96865075|SAIGOXg|2021-10-04||
xTzf-55979118|HhusYyP|2021-11-07||
EzOZ-97648219|DrAggnt|2022-04-14||
iGec-83322477|WWFhuEu|2021-10-26||
hUUy-08181731|iBBDNsk|2021-02-28||
Vguz-42655514|ytkprmn|2021-01-01||
PbyT-11966295|CUQbqzL|2020-08-06||
ugPx-95262226|wXqhOFw|2021-12-18||
uUog-80189424|yopvxcz|2022-03-25||
PwUt-85597148|uOYAoai|2020-12-30||
BMLv-03450103|jJMBkXL|2021-05-23||
UqGt-95900066|ztugvdm|2022-05-06||
rfBk-77114631|SJcCpjk|2021-03-07||
PssN-44524626|yeEXYMj|2020-09-24||
iXWU-29975188|sKrHLVH|2021-11-13||
YmWb-45316073|ScqCflk|2022-01-04||
YOcu-15388048|PIMErWZ|2022-02-10||
LvPD-07580791|Obwkcmq|2022-05-25||
VWCb-29237220|ccZImyM|2021-10-04||
rhoK-59157047|NejoxUa|2020-12-14||
CsTp-31116939|mUvMZqS|2020-12-03||
pkgP-67271372|NliVkAx|2021-07-06||
SykD-33864291|nAQGMfl|2020-12-02|2021-05-24|premium_not_paid
Kuof-46168844|CfccyES|2021-01-24||
YimX-35677930|frJugzM|2022-04-09||
yCDm-71521715|kNUWoXl|2021-01-23||
SOpA-31055804|PaglqOI|2021-02-11||
qJko-89442988|KujdPPE|2020-10-30||
xGQI-09342245|vXjXNss|2021-08-11||
wopZ-07396837|wcIeENO|2022-03-24||
KLtv-72801251|LFyupzW|2021-05-30|2022-03-14|premium_not_paid
csDx-68039653|PwvdEOe|2020-06-22||
lrbm-45957958|MRmBjNp|2021-08-01||
KzKf-51272032|aFkffZd|2021-02-09||
DMhj-10253939|LTvNghx|2022-05-09||
hIbt-22810506|XpbRfKl|2021-09-20||
YpaC-28519880|tcrvSkm|2021-08-25||
eAJd-43634469|obuUAvl|2021-11-20||
TaZj-50518734|JyTjWNw|2021-03-21||
uNFo-15709800|hqfMdok|2021-03-21||
mzjp-62421981|uXNASUe|2021-02-28||
eoeD-80644216|xoJLcmf|2021-05-25||
ymPt-80310255|jZdtWHT|2020-08-22||
aWnh-99697369|bcrvkqB|2022-04-20||
CkYi-46959555|OKIpDyo|2022-06-24||
OHyx-32601558|iqArhRJ|2021-01-19||
OcXT-06870307|KVvwkcl|2020-11-19||
tGCd-11850361|qzsxkoe|2021-12-18||
cTnl-50342379|wGBXdxq|2022-04-27||
AeOo-29670386|SBWAmXh|2021-01-07||
fOyw-18715856|ZyCFMWO|2020-10-14||
QmbM-32435649|gkdIMqw|2020-11-26||
nNXT-95209477|xoGVaAa|2021-04-08||
BkrN-72387606|srPQldt|2020-07-04|2022-10-27|premium_not_paid
xKyL-07624750|CoKZJlB|2021-11-24||
GGEl-40872586|bFhgGRv|2021-03-28|2021-07-31|premium_not_paid
uGLt-78666722|caYcxJt|2020-12-23||
tQss-97374432|TCKkxhn|2020-07-14|2022-05-27|no_risk_for_theft
fGDe-64001254|iTiRIvd|2021-07-13||
zxnj-60007150|ZkWGLaO|2020-05-17||
Takp-01182545|hDAgWug|2021-07-16||
pADm-94866213|KYFUJMQ|2021-01-24||
bfou-29479676|AmGxNmT|2021-07-17||
Skue-70187563|SxtdSrS|2020-08-13||
Qfex-67943363|mBazhAW|2021-08-27||
gibV-77657740|gvIBzTo|2021-10-25||
HkQP-40309489|DpUWmdB|2020-08-17||
PzoM-76035929|tGBawuT|2020-09-14||
CuAW-17117007|CwyUTvM|2020-07-11||
Dxlo-88476466|WmpRBfL|2020-12-24|2022-11-03|too_expensive
BkOx-59717718|HUaWLWX|2022-02-16||
DEUu-80958796|kWInxPr|2021-08-01|2021-11-02|too_expensive
vmZU-53455974|CTzTEcS|2021-08-02||
IUdS-13072315|ODLNTYG|2021-05-09||
OZdZ-94547006|zgIFHMh|2022-03-12||
IQdF-99060996|WQlinVZ|2021-04-16||
gRQx-11699740|ABUYkZY|2021-02-08||
SeOH-13664666|sDhUcBZ|2021-01-25||
BgYr-25731643|HyQKGsM|2022-04-09||
yKnU-84330990|SBQCdhM|2022-05-14||
ItNj-43375956|qXKhdUT|2021-01-08||
GzRy-82997149|aKoWyCt|2020-08-15||
OmAj-10613496|WUlRxSN|2022-05-31||
dRsk-92159395|liqHAiB|2021-01-04||
Zech-99274182|XhVelun|2021-11-19||
CcyL-97200500|cFAouaC|2021-01-23|2022-09-20|premium_not_paid
qpvA-74823410|DRqGkOx|2022-01-22||
rghJ-59133420|ACakMNG|2021-07-07||
FKoQ-66202667|QGeCnTE|2021-11-15||
DShK-63532647|cmyFqkK|2020-10-29||
fVow-75986781|RnPUMeY|2021-12-19||
UwHO-46909720|VkMTzFb|2021-12-26||
zkJe-85497109|quPAUxS|2020-08-15||
NtRz-85384909|OyCXekw|2020-08-29||
XhzO-78050213|PPpxqAu|2022-02-04||
dLed-59724998|htaAlIe|2021-10-07||
nFSp-86622853|trCmrrM|2022-03-04|2022-04-04 00:00:00|too_expensive
njWB-99682051|kpTrOhA|2020-11-19||
xErK-38707635|BjDWokN|2021-12-12||
orcL-86055259|ZWjvqym|2020-08-28||
DXBE-72956939|CndibBv|2021-11-09||
vKfk-76628431|DmiBEgV|2022-04-28||
hKCp-58092097|HdlFPzr|2021-03-30||
qfwS-45341030|ODjUxvK|2021-10-23||
swfr-07330246|GgpQPxo|2021-01-16||
fchv-70615644|ajhHjuJ|2021-05-03||
XzJD-42830679|YWIcoHN|2021-02-24||
uskQ-25862064|vajbWYg|2020-08-14||
LxNR-78749635|vOeKIQy|2021-06-13||
BXxU-86971987|zncPPMe|2020-10-22||
AQFC-58733125|VlhJeOP|2021-02-16||
YxOM-49169771|IWYMCEo|2021-10-21||
hDMC-27083509|txZqxBa|2022-04-22||
IpaJ-74968467|OWtpzvE|2022-04-10||
ZwnQ-82190294|vklqWEH|2020-07-03||
gzZq-35125771|yJlNeUs|2021-01-29|2022-07-08|no_risk_for_theft
SwOI-03722218|ICFQBiS|2021-07-22||
mLqd-53699992|TrNiJlJ|2020-07-25||
NuEs-08351806|nTCyDnr|2021-12-02||
WKZJ-86294490|xurvdsa|2021-01-08||
xitL-34699654|wkhmjCK|2022-04-23||
GyaA-92337240|MkDTIYJ|2020-10-04||
ZSiv-34202413|jZiHKlo|2022-05-18||
yyfb-95931971|BqjUYOH|2022-04-09||
YJim-78248836|TNpRPPp|2021-10-26||
cYMo-12304933|kRcYEhj|2022-03-01||
fkHF-56204394|vrsvhai|2021-03-16||
xXsU-18879528|uKWeNoQ|2021-06-17||
KSMK-71159202|jxZCbzO|2021-10-09||
TxUP-88356750|KtRoDnU|2021-06-05||
eIlt-22024420|TwsLZrY|2021-08-06||
fYJa-59686658|QmfCIFD|2022-05-18||
FjyR-65923402|QYYpWxn|2021-09-23||
xTYZ-04622116|vLVjtuU|2021-04-22||
hhqp-63521539|yqKAjdA|2021-12-24||
XQuN-21695961|fNucIXY|2021-07-19||
CvwQ-52057891|KlAwque|2021-01-10||
RTDP-73121658|QNlgQuy|2020-06-20||
LSkX-63285011|KxEePmu|2021-09-15||
ETpX-88316873|pViCZTf|2021-08-01||
AMaU-71740761|KeljGRc|2021-12-14||
AoUb-83570679|ljvGuNx|2020-05-22||
MIbn-51343149|FUjsXGf|2022-06-10||
oqNC-85043401|rjTdZSA|2020-07-24||
amcZ-86852708|rqXFHGa|2020-07-01||
QSmb-01912760|JUgRlDa|2021-03-12||
feSU-37013680|fEDNwlh|2020-10-24||
wuqM-89235891|nUpZvgB|2021-09-20||
iKgN-68734286|FBKrxfk|2021-11-02||
DARq-34516447|tAgXlEe|2020-11-21||
vXUk-04701693|UxIIzyU|2022-01-15||
wLQM-40076424|NntFZNk|2022-03-26||
QJNm-29238421|ilhnYnc|2022-03-27||
xGgW-71612607|fDrzYZB|2020-10-26||
SDKQ-77053393|bopzLFV|2021-07-01||
znkf-53789247|zWGSofO|2021-10-18||
uBny-94458400|GuEjHVO|2021-06-30|2022-08-27|no_risk_for_theft
uzGw-95455575|dgGfAUI|2020-09-16||
expo-80948421|fwYZUkB|2021-07-14||
uGmm-81133990|nqjEYRX|2021-07-17||
ONXj-06570480|IjmZfPN|2020-05-21||
GCok-47559782|EnrhuIz|2022-03-18||
yAVs-75012988|MsjoXlN|2020-08-02|2022-08-05|premium_not_paid
fFOV-44748054|UlMAJCt|2021-07-10||
rgRf-23738521|OVDNjRC|2022-03-19||
SZiM-18132380|hzkIVjf|2020-12-01||
TKlm-70373272|JnwheBa|2021-08-14||
RWlK-87623074|ceJmLFY|2021-05-27||
blok-39281767|gsMwXGG|2022-03-31||
hCsv-36530802|sPaJrFq|2020-10-05||
NVKC-17844958|WadogoC|2021-04-08||
cweH-33349684|YVKNjzy|2020-11-10||
CbWU-46066360|KJFTPqS|2022-03-23||
xDDG-87400217|dFXoNWj|2022-01-20||
Yejx-04025483|awVdxnI|2020-10-25||
Yrxp-85999671|CyivzvP|2021-04-11||
cQrn-10676255|vhOZgMI|2022-04-20||
TsKd-16847809|FPUASFI|2020-06-29||
fjKb-54088357|ryIxFHY|2022-03-16||
ovAj-72170981|SxBUkSF|2021-03-11|2022-04-27|no_risk_for_theft
Vvhi-18528483|KcsOGpx|2021-09-03||
uvub-31805019|ftyyCkZ|2021-08-07||
lgtj-99698190|UTrmeHM|2022-04-27||
euan-35902605|PyZfEox|2022-06-23||
GGdQ-76909265|hzplxKQ|2020-06-27||
flmi-53012794|NZtfRIx|2021-08-16||
woup-32046017|pIKdTEf|2021-12-07||
bJjK-70463586|PfnpBsQ|2022-03-01|2022-04-01 00:00:00|premium_not_paid
SGes-57489782|YRhTXMp|2021-05-26||
HHkJ-28030900|FtcDghD|2020-12-18|2021-06-18|too_expensive
kZiC-48779944|OmyAJzO|2020-06-17|2022-06-12|too_expensive
zlrF-18898160|cTkSfvM|2020-09-15||
vFCI-68762986|tmMXxUv|2020-11-29||
sXtj-36796057|ZVkLLXZ|2020-11-20||
nzXJ-83372964|BxEdbXZ|2021-05-28||
Qnva-42271060|NbtgNHG|2021-07-06||
gmKJ-28826827|YJkKnXx|2021-08-14||
VAJh-67980533|TRYNqpV|2022-05-05|2022-06-05 00:00:00|too_expensive
dXBV-85744676|UpkZWDo|2020-08-14||
tiGf-60544434|bUmCsHj|2020-06-01||
ecqZ-96074433|dCVggjl|2020-08-09||
ZLlQ-56272092|dYCUHla|2022-04-25||
Qhhn-22402123|fRiHZKI|2021-09-12||
lCvY-56317446|higIKym|2021-04-26||
anYJ-63976917|QxCgHLv|2022-03-10||
cLZq-47251207|PhGtMZi|2021-11-07||
